"","X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","city","dayType"
"130",12397,197.017855473497,"Private room","False","True",2,"False",0,0,10,100,1,3.98606379442685,1.00599623980547,147.872581785901,22.5388269102744,148.720905978041,31.4648229806681,13.35945,52.53183,"berlin","weekends"
"131",12474,108.909039917734,"Private room","False","True",3,"False",0,0,8,94,1,14.8188718120334,1.9072614719662,23.8677825407831,3.63794161785624,30.38230540039,6.42797228056842,13.63491,52.5212,"berlin","weekends"
"132",12582,220.388894082453,"Entire home/apt","False","False",2,"False",1,0,10,95,1,10.8409903696346,1.09484427940476,41.2160572956045,6.28217597941577,52.9585297266455,11.2044150901783,13.28009,52.57417,"berlin","weekends"
"133",12649,139.291390109376,"Private room","False","True",2,"False",0,0,9,95,1,8.75855220075613,0.601239855555822,50.2363178904227,7.65704946696018,65.7457336254134,13.9097987377998,13.39484,52.44582,"berlin","weekends"
"134",12766,121.492691638859,"Entire home/apt","False","False",4,"True",0,1,9,92,1,1.2786841664813,0.372865949222414,182.548535078868,10.8862272322884,517.974746083524,39.2226413750195,19.07108,47.49994,"budapest","weekdays"
"135",12851,204.916106593975,"Entire home/apt","False","False",4,"True",0,1,10,100,2,1.65883061997065,0.257538368053617,305.614773728636,18.2252455267141,297.687003813534,22.5417757928676,19.03547,47.50637,"budapest","weekdays"
"136",12917,162.38191474362,"Entire home/apt","False","False",3,"False",1,0,10,100,0,1.05751814550759,0.434402684825972,223.515392085956,13.329273483956,668.293543936071,50.6052432193646,19.0537,47.48905,"budapest","weekdays"
"137",13014,144.287258542088,"Entire home/apt","False","False",4,"True",0,0,10,98,1,2.19228682613921,0.259384726711255,205.129354446556,12.2328276343224,241.562316653073,18.2918418078139,19.02813,47.50728,"budapest","weekdays"
"138",13076,137.002396954458,"Entire home/apt","False","False",4,"False",0,1,10,100,2,0.149297257235118,0.0816981812113802,363.163474064262,21.6571450404836,822.976319269258,62.3182988647609,19.056,47.49916,"budapest","weekdays"
"139",13083,165.201861164638,"Entire home/apt","False","False",4,"True",1,0,10,99,1,0.319670448282497,0.117386527602077,339.913111912468,20.2706166549883,731.954532747005,55.4258491515846,19.05017,47.49772,"budapest","weekdays"
"140",13230,66.268740893923,"Private room","False","True",2,"False",1,0,10,96,1,1.86208393085239,0.696324111740547,213.958315264732,12.7593400692215,245.740630605549,18.6082365952999,19.03003,47.49515,"budapest","weekdays"
"141",13266,72.1436292710438,"Private room","False","True",2,"False",0,1,8,82,1,1.36591009276334,0.634257803216276,495.433994884629,29.5450579462845,386.164930971445,29.2415966485358,19.03644,47.50093,"budapest","weekdays"
"142",13294,136.767401419373,"Entire home/apt","False","False",6,"True",0,1,10,100,1,1.12494958966027,0.825355205937335,410.570963920658,24.4842765037197,395.905655380731,29.9791942691285,19.03931,47.49897,"budapest","weekdays"
"143",13300,136.532405884288,"Entire home/apt","False","False",4,"True",1,0,10,97,0,0.843716398645158,0.286368622466722,251.525139456214,14.9996263819394,600.286381873896,45.45553167712,19.05388,47.49097,"budapest","weekdays"
"144",13304,263.194999295013,"Entire home/apt","False","False",5,"True",0,1,10,95,1,0.631879356718573,0.345545931968759,411.508180852775,24.5401671548529,711.277268611685,53.8601030955686,19.049,47.503,"budapest","weekdays"
"145",13349,133.477463928185,"Entire home/apt","False","False",4,"True",0,1,10,97,1,0.746124292214889,0.289450373734689,294.465324550208,17.5603514632324,603.341506674475,45.6868751264196,19.057,47.505,"budapest","weekdays"
"146",13356,166.846829910232,"Entire home/apt","False","False",4,"True",0,0,10,98,1,5.60705810663916,0.389811278271266,58.2576468844659,3.47417732894276,93.4710018457787,7.07791183273169,19.06764,47.54817,"budapest","weekdays"
"147",13427,118.202754147671,"Entire home/apt","False","False",4,"True",1,0,9,95,0,2.20089243184885,0.21620561603796,122.388487425967,7.29860080312083,244.44366623791,18.5100264631405,19.083,47.502,"budapest","weekdays"
"148",13527,155.09705315599,"Entire home/apt","False","False",5,"True",0,0,10,99,2,1.8021404020674,0.520349882596971,145.673759581706,8.6872110362489,298.60330222521,22.6111607276842,19.06328,47.48355,"budapest","weekdays"
"149",13547,62.7438078676505,"Private room","False","True",2,"True",1,0,9,95,1,7.87473876053502,0.61617179200151,36.3595533882518,2.16829107983816,63.0804151599822,4.77664310917653,19.14225,47.46038,"budapest","weekdays"
"150",13548,172.251727217183,"Entire home/apt","False","False",4,"True",0,0,10,98,1,2.26808979523567,0.450436686010025,115.989853119794,6.91702016209718,230.804433450242,17.4772217939823,19.07095,47.48159,"budapest","weekdays"
"151",13595,97.5231470602059,"Entire home/apt","False","False",5,"True",1,0,10,96,2,2.21734823184407,0.215281634825969,121.786422601197,7.2626968475608,242.862877362953,18.3903242660723,19.08325,47.50189,"budapest","weekdays"
"152",13678,136.767401419373,"Entire home/apt","False","False",2,"True",0,0,10,99,1,2.39564931746774,0.483999243522997,115.936319934494,6.91382772662028,223.781413455165,16.9454171129253,19.085,47.504,"budapest","weekdays"
"153",13744,158.856981717347,"Entire home/apt","False","False",4,"False",0,0,10,100,2,2.05103589063653,0.145603019393271,127.903061399631,7.6274607709131,264.41161885797,20.0220612689527,19.0811,47.50153,"budapest","weekdays"
"154",13809,97.5231470602059,"Entire home/apt","False","False",3,"False",0,0,9,97,0,1.94527372804167,0.557718499150243,138.729076655489,8.27306694926217,277.594581961862,21.0203157938956,19.07837,47.50477,"budapest","weekdays"
"155",13899,82.9534238849462,"Entire home/apt","False","False",4,"False",0,0,6,60,1,4.23359763420568,0.464480687144461,78.198514018043,4.6633449699277,118.886932248666,9.00248427751293,19.07285,47.53449,"budapest","weekdays"
"156",13927,2330.21572590121,"Entire home/apt","False","False",4,"False",0,0,9,88,1,8.3659019829391,0.800800858887236,34.4519331127145,2.05453071587003,58.2882194304561,4.41376330486307,19.15617,47.46875,"budapest","weekdays"
"157",13997,140.762325515815,"Entire home/apt","False","False",4,"False",0,0,10,98,1,1.97369024676266,0.780265043101123,205.66917382929,12.2650196015836,258.729340959094,19.5917817043484,19.03981,47.51338,"budapest","weekdays"
"158",14012,108.097946139023,"Entire home/apt","False","False",4,"False",0,0,9,93,0,0.572953690268315,0.0970117917822772,352.276657873001,21.0079130165562,650.774985900974,49.2786841073355,19.05356,47.50369,"budapest","weekdays"
"159",14022,115.382807726653,"Entire home/apt","False","False",4,"False",0,0,9,90,1,2.12410902779274,0.370946328108297,122.091096872888,7.28086600653014,249.141971348567,18.8657965809292,19.06895,47.48226,"budapest","weekdays"
"160",14108,317.243972364525,"Entire home/apt","False","False",5,"True",0,0,10,98,2,1.69992468221837,0.27256818890688,196.520220349968,11.7194245001465,299.15608879103,22.6530194271518,19.05601,47.5138,"budapest","weekdays"
"161",14239,136.767401419373,"Entire home/apt","False","False",4,"False",0,0,10,100,1,0.33690359345211,0.210317335359688,428.137805720989,25.5318698547671,780.294766702096,59.0863203902719,19.05619,47.50128,"budapest","weekdays"
"162",14356,147.342200498191,"Entire home/apt","False","False",3,"False",0,1,9,92,1,0.339571202487138,0.253448302566221,452.975502328449,27.0130584552598,930.637805021834,70.470757797371,19.05228,47.50131,"budapest","weekdays"
"163",14764,133.947454998355,"Entire home/apt","False","False",3,"False",0,1,9,94,1,0.814180921908392,0.17895301653063,497.721105762962,29.7059496856548,572.655396663566,50.0603607811952,19.047,47.504,"budapest","weekends"
"164",14781,206.561075339569,"Entire home/apt","False","False",4,"True",0,0,10,99,1,0.322470290127169,0.260210377451298,364.314160291216,21.7436994133348,720.779231164586,63.0090427260743,19.05,47.499,"budapest","weekends"
"165",14872,206.561075339569,"Entire home/apt","False","False",6,"False",0,0,9,90,3,0.371311126363106,0.275978496803054,367.896709678165,21.9575200261294,694.22457579435,60.6876891930432,19.04936,47.49907,"budapest","weekends"
"166",14908,199.041218216854,"Entire home/apt","False","False",3,"False",1,0,10,100,1,0.793494159357611,0.311189887329982,524.13395987716,31.2823725182132,512.56300482752,44.807207081703,19.04575,47.50279,"budapest","weekends"
"167",14912,137.002396954458,"Entire home/apt","False","False",3,"False",1,0,9,93,1,1.89597838925349,0.335921320914433,280.934127099018,16.7672516756026,259.294938311303,22.6670319291997,19.02918,47.5002,"budapest","weekends"
"168",14935,209.146026225502,"Entire home/apt","False","False",4,"False",0,1,9,91,2,1.54491591478141,1.04900711560337,247.462818979076,14.7695525959144,275.974945723913,24.1251639816928,19.03493,47.49386,"budapest","weekends"
"169",15149,104.573013112751,"Entire home/apt","False","False",3,"False",0,0,9,97,0,1.94526534891688,0.557726123713816,138.729626540323,8.27992877577341,277.59369981501,24.2666721457448,19.07837,47.50477,"budapest","weekends"
"170",15246,153.217088875311,"Entire home/apt","False","False",4,"True",0,0,9,97,1,2.11822031018352,0.24408806998383,120.982657315337,7.22071997637527,287.848518191018,25.1631273448743,19.08234,47.49813,"budapest","weekends"
"171",15325,151.102129059548,"Entire home/apt","False","False",3,"False",0,0,10,93,0,0.515433204252143,0.228711762324828,289.955843411619,17.3057031251338,719.841693632857,62.927085117087,19.0604,47.50056,"budapest","weekends"
"172",15724,162.38191474362,"Entire home/apt","False","False",4,"True",0,1,9,93,1,1.60026120494607,0.486803056073743,187.968545501634,11.2187007754028,319.472081940307,27.9275944566835,19.06312,47.51163,"budapest","weekends"
"173",15921,173.661700427692,"Entire home/apt","False","False",6,"False",1,0,8,100,3,1.52168264629618,0.245885304567966,147.557576337153,8.80681547890033,359.797141221346,31.452728469029,19.07364,47.49477,"budapest","weekends"
"174",15932,99.6381068759694,"Entire home/apt","False","False",2,"True",0,0,9,92,1,1.54204568329574,0.27599550513247,197.038645873735,11.7600399755648,339.443244040827,29.6734325048303,19.06636,47.50973,"budapest","weekends"
"175",15944,136.767401419373,"Entire home/apt","False","False",3,"False",0,0,10,100,0,1.52972744346727,0.177370305022676,193.619280538906,11.5559588276745,357.177796430382,31.2237507172956,19.069,47.508,"budapest","weekends"
"176",16093,139.117356770221,"Entire home/apt","False","False",4,"True",1,0,10,95,1,0.812848887272911,0.457362729762212,219.494259919456,13.1002791843886,659.293410303701,57.6340783178857,19.065,47.499,"budapest","weekends"
"177",16137,192.696338769563,"Entire home/apt","False","False",4,"True",0,0,10,98,1,2.26810518242046,0.450443290285199,115.989365111767,6.92270069359312,230.803250918489,20.1763470278449,19.07095,47.48159,"budapest","weekends"
"178",16171,343.328476758942,"Entire home/apt","False","False",4,"True",0,0,10,100,1,0.217641538717621,0.160601967063581,307.861406723129,18.374377442269,769.073953802006,67.230868370507,19.057,47.498,"budapest","weekends"
"179",16350,312.074070592659,"Entire home/apt","False","False",4,"False",0,1,9,100,2,0.55803316178305,0.0700083654572645,250.044128342166,14.9236152731351,660.87131931053,57.7720158884071,19.05599,47.49368,"budapest","weekends"
"180",16424,54.5189641396814,"Private room","False","True",2,"False",0,0,10,97,1,7.20245222681504,3.57657891785705,39.6645767186311,2.36733766493639,66.5282798058939,5.81576583166643,19.09519,47.44002,"budapest","weekends"
"181",16625,2328.33576162053,"Entire home/apt","False","False",4,"False",0,0,9,88,1,8.36589861865023,0.800794455154689,34.4519455307075,2.05622737042524,58.2882439095591,5.09543878642448,19.15617,47.46875,"budapest","weekends"
"182",16783,159.005628517824,"Private room","False","True",4,"False",0,0,10,100,2,3.94643555876605,0.10975154651953,79.8603314191315,2.63653189824066,200.515904231201,8.96781948447717,-9.14165,38.7479,"lisbon","weekdays"
"183",16883,257.97373358349,"Entire home/apt","False","False",5,"False",1,0,9,100,1,0.944695307330914,0.485854649311227,328.498223035501,10.8451346013446,661.09270855262,29.5665328669798,-9.12897,38.71402,"lisbon","weekdays"
"184",16889,201.923076923077,"Entire home/apt","False","False",2,"False",1,0,10,92,0,0.856603080311555,0.562879119076453,355.924490324093,11.7505932598686,711.166025927475,31.8059984741013,-9.12995,38.71381,"lisbon","weekdays"
"185",17092,252.110694183865,"Entire home/apt","False","False",4,"False",0,0,10,87,1,0.469365576812166,0.27418117531822,443.208676014164,14.6322184133638,821.766347655617,36.752457579108,-9.1349,38.71441,"lisbon","weekdays"
"186",17233,521.575984990619,"Entire home/apt","False","False",4,"True",0,1,10,99,1,0.318283607026885,0.328525806030013,493.217194203912,16.2832139833551,1040.82670790076,46.5496543372159,-9.136,38.712,"lisbon","weekdays"
"187",17457,275.328330206379,"Entire home/apt","False","False",5,"False",0,1,9,87,3,2.52368630176754,0.347693369276359,120.289979519638,3.9712879023473,323.825563571791,14.4826875938105,-9.15549,38.73142,"lisbon","weekdays"
"188",17480,272.983114446529,"Entire home/apt","False","False",6,"True",1,0,10,97,2,0.203632423448872,0.149672526430413,453.090430133558,14.9584574795357,1302.48282432897,58.2518922626024,-9.13832,38.71085,"lisbon","weekdays"
"189",17517,238.039399624765,"Entire home/apt","False","False",2,"True",0,1,10,100,1,0.368886253515769,0.289296004471407,409.624308540028,13.5234544681821,1319.74171617486,59.0237743094127,-9.14332,38.71073,"lisbon","weekdays"
"190",17579,321.529080675422,"Entire home/apt","False","False",2,"True",0,1,10,99,1,0.692701352775766,0.502982222724211,275.113125345542,9.08266366678812,929.670570500424,41.578337081261,-9.147,38.71,"lisbon","weekdays"
"191",17612,240.384615384615,"Private room","False","True",3,"False",0,1,9,81,1,1.90769673490392,0.297127129232097,127.353168917577,4.204474063988,366.043278409643,16.3708213414281,-9.15925,38.72007,"lisbon","weekdays"
"192",17686,145.168855534709,"Private room","False","True",2,"False",0,1,10,92,1,0.708934944305421,0.381728139376709,241.476712059916,7.97218146625078,859.486772634403,38.439455742094,-9.14401,38.71776,"lisbon","weekdays"
"193",17741,135.78799249531,"Private room","False","True",2,"False",0,1,9,88,1,1.67279008919321,0.189659457197636,140.962533889165,4.65377754451166,370.615428631037,16.5753049608127,-9.13282,38.72647,"lisbon","weekdays"
"194",17810,286.819887429644,"Entire home/apt","False","False",2,"False",0,1,10,89,1,0.74733462044375,0.430934769313039,231.654723782997,7.6479155267528,785.318036647753,35.1223530999355,-9.14193,38.71886,"lisbon","weekdays"
"195",17895,114.21200750469,"Private room","False","True",2,"False",0,1,9,91,1,2.14172923116981,0.338017996908855,117.492197156197,3.87892111254731,316.123073872125,14.1382035117499,-9.13256,38.73086,"lisbon","weekdays"
"196",18030,197.467166979362,"Entire home/apt","False","False",3,"False",0,1,9,88,1,0.523261107659778,0.382815617514122,380.155000425963,12.5505462735738,1067.78747432597,47.7554404188308,-9.14543,38.71363,"lisbon","weekdays"
"197",18070,199.812382739212,"Entire home/apt","False","False",3,"False",0,1,10,100,1,1.28738868846939,0.681910153224527,165.710951974419,5.47082892099942,511.801437619967,22.8896701339943,-9.14282,38.7237,"lisbon","weekdays"
"198",18105,215.759849906191,"Entire home/apt","False","False",4,"True",0,1,10,100,1,2.00747387859345,0.633855800418268,125.213856291473,4.13384618305132,304.468928556163,13.6169866444887,-9.128,38.728,"lisbon","weekdays"
"199",18277,275.093808630394,"Entire home/apt","False","False",2,"False",0,1,10,100,1,1.10242425148093,0.900365779036761,185.168061475382,6.11319151748821,599.174667508837,26.7973270174884,-9.15231,38.71237,"lisbon","weekdays"
"200",18512,577.157598499062,"Entire home/apt","False","False",6,"False",0,1,9,96,2,2.47357643001717,1.88038947653752,109.522403160595,3.61580404655956,338.786122522577,15.1517796170689,-9.16629,38.70459,"lisbon","weekdays"
"201",18558,176.360225140713,"Private room","False","True",2,"False",0,1,10,96,0,2.49333770872403,0.36197929902163,108.135248784331,3.57000813392291,321.848668413578,14.3942734653324,-9.14112,38.73481,"lisbon","weekdays"
"202",18700,159.005628517824,"Entire home/apt","False","False",2,"True",0,0,10,96,1,1.76955503152322,1.22878439035131,132.862420086255,4.3863580630088,388.971130689804,17.3962404532117,-9.15878,38.70697,"lisbon","weekdays"
"203",18927,220.684803001876,"Entire home/apt","False","False",4,"False",0,0,10,85,2,1.40389341264868,0.218974177753562,157.411579480688,5.19683105589837,438.068414887165,19.59205421446,-9.13642,38.72477,"lisbon","weekdays"
"204",19136,203.330206378987,"Entire home/apt","False","False",3,"False",0,0,9,90,1,0.51743215692385,0.104920465052496,325.119455940638,10.7335870149018,782.680425248999,35.0043892756447,-9.13684,38.71649,"lisbon","weekdays"
"205",19209,210.834896810507,"Entire home/apt","False","False",3,"True",0,1,10,99,1,0.947922455793348,0.466857031824537,269.939955100786,8.91187513983166,583.066903563191,26.0769277059377,-9.13033,38.71683,"lisbon","weekdays"
"206",19293,181.988742964353,"Entire home/apt","False","False",2,"False",1,0,9,84,1,1.53833985659183,0.574000109332545,171.888407404493,5.67477320725424,376.361156686758,16.8322753602839,-9.12392,38.71875,"lisbon","weekdays"
"207",19342,109.990619136961,"Private room","False","True",2,"False",0,1,10,100,1,0.900455243336662,0.245829064329934,221.977201497394,7.32841902894822,720.58903037805,32.2274303961136,-9.1361,38.72,"lisbon","weekdays"
"208",19358,165.572232645403,"Entire home/apt","False","False",4,"False",1,0,10,100,1,1.82734956753334,0.68204840934758,147.354782943228,4.8648130891062,320.350466581842,14.3272682887115,-9.12064,38.71943,"lisbon","weekdays"
"209",19529,284.005628517824,"Entire home/apt","False","False",5,"False",0,1,9,75,2,1.62870773745478,0.741223414404605,159.486234881037,5.26532432462989,352.745178669536,15.7760806977216,-9.12384,38.72027,"lisbon","weekdays"
"210",19693,199.108818011257,"Private room","False","True",2,"True",0,1,9,80,1,6.13641449920646,0.503393422841436,71.1095734031687,2.34542609171693,115.8776524975,6.51263053401379,-9.11484,38.76415,"lisbon","weekends"
"211",19783,235.928705440901,"Entire home/apt","False","False",2,"False",0,1,9,95,1,0.812850729300848,0.529851839938721,364.412773059681,12.0195240272811,777.761723414001,43.7122658159002,-9.13058,38.71421,"lisbon","weekends"
"212",19810,331.848030018762,"Entire home/apt","False","False",4,"False",0,1,10,91,1,0.81405372726737,0.597987190794515,457.283780802279,15.0827133321663,860.24263208284,48.3479110217907,-9.13032,38.71159,"lisbon","weekends"
"213",19870,146.810506566604,"Entire home/apt","False","False",4,"True",0,0,10,96,2,5.0155976299119,4.09849919031856,112.789331559501,3.72016071038865,153.370756727512,8.61984215040903,-9.19483,38.69925,"lisbon","weekends"
"214",19890,216.463414634146,"Entire home/apt","False","False",2,"False",1,0,7,85,1,0.968428071780677,0.42509648558581,366.129909942618,12.0761608126751,696.58695920456,39.1500293830109,-9.1285,38.71272,"lisbon","weekends"
"215",20071,210.365853658537,"Entire home/apt","False","False",3,"False",0,1,8,86,1,0.850965592451545,0.589452674653195,409.696572704861,13.5131317109851,806.463178124341,45.3253634778605,-9.13,38.711,"lisbon","weekends"
"216",20155,220.684803001876,"Entire home/apt","False","False",3,"True",0,1,10,93,1,0.420761183626158,0.252682484161399,484.51920199439,15.9810265187847,1140.241574927,64.0845921277341,-9.144,38.714,"lisbon","weekends"
"217",20279,387.66416510319,"Entire home/apt","False","False",4,"False",0,1,9,76,2,2.25431938350377,0.818919367627937,114.432896011027,3.77437083658601,315.855046699516,17.7518889718793,-9.16471,38.71753,"lisbon","weekends"
"218",20294,130.62851782364,"Private room","False","True",3,"True",0,1,10,88,1,2.44850471431697,0.808664330103978,112.086038343247,3.69696380200366,291.948988231876,16.4083052612269,-9.1632,38.72445,"lisbon","weekends"
"219",20498,285.647279549719,"Entire home/apt","False","False",5,"False",1,0,10,90,2,3.33136089091482,0.177872514694252,88.3132516977913,2.91285961739624,225.567069422772,12.6774658627336,-9.13553,38.74222,"lisbon","weekends"
"220",20531,135.084427767355,"Private room","False","True",2,"False",0,1,8,87,1,1.22023874910657,0.453265698658676,190.629421847467,6.28758124190967,594.665916334864,33.4217972213692,-9.14702,38.72172,"lisbon","weekends"
"221",20583,101.782363977486,"Shared room","True","False",6,"True",0,1,10,94,1,2.66771979510512,0.295226361284115,102.330988838304,3.3752103932866,279.1018064032,15.6862596652888,-9.13726,38.73634,"lisbon","weekends"
"222",20858,216.228893058161,"Entire home/apt","False","False",2,"False",0,1,10,80,1,2.61843228916173,0.164444959586174,102.75166608325,3.38908570344907,300.913455751969,16.9121320443402,-9.13295,38.73538,"lisbon","weekends"
"223",20961,239.446529080675,"Entire home/apt","False","False",3,"False",0,1,10,96,2,0.455005286718013,0.378242114427895,343.738428505101,11.3376165874413,1440.67575322603,80.9697875116654,-9.14435,38.7106,"lisbon","weekends"
"224",20970,237.101313320826,"Entire home/apt","False","False",3,"False",0,0,10,100,2,2.3008584185276,0.40116270060442,112.121180278804,3.69812289786971,290.015295919695,16.2996266392125,-9.13042,38.73181,"lisbon","weekends"
"225",21167,112.101313320826,"Private room","False","True",2,"True",1,0,10,98,1,1.65835958589868,0.0919773230215106,139.856480411784,4.61292372538518,386.857373653911,21.7424075278122,-9.13573,38.727,"lisbon","weekends"
"226",21275,355.300187617261,"Entire home/apt","False","False",2,"False",0,0,10,96,1,1.17159561752831,0.846301827381084,174.794368742306,5.76528944716079,566.87021508077,31.8596052991119,-9.15279,38.7101,"lisbon","weekends"
"227",21282,250.93808630394,"Entire home/apt","False","False",4,"False",1,0,9,98,1,1.97320535652248,0.383228794275105,123.848812483154,4.08493852971424,357.957189881095,20.1181407669585,-9.13539,38.72984,"lisbon","weekends"
"228",21367,150.093808630394,"Private room","False","True",2,"False",0,1,10,100,1,3.49053813987262,0.374323354108206,89.6726080551875,2.95769563195791,241.498800655,13.572871292913,-9.14323,38.7437,"lisbon","weekends"
"229",21399,273.921200750469,"Entire home/apt","False","False",2,"False",0,1,9,94,1,1.16512780586621,0.937908677986782,176.29833423529,5.81489514354554,568.7691809285,31.9663322019825,-9.15296,38.71129,"lisbon","weekends"
"230",21515,268.292682926829,"Entire home/apt","False","False",3,"False",0,0,10,100,1,2.60284325713987,0.192817072464634,103.46120507994,3.41248861808183,283.569023252935,15.9373290667705,-9.13566,38.73562,"lisbon","weekends"
"231",21555,326.219512195122,"Entire home/apt","False","False",6,"False",1,0,10,98,3,8.50713834231756,0.872953072786779,57.7791444549945,1.90574498588944,90.8672023778075,5.10697709171222,-9.096,38.781,"lisbon","weekends"
"232",21658,287.992495309568,"Entire home/apt","False","False",4,"False",0,1,10,95,1,2.02176918232014,1.46337347909453,122.826837496853,4.05123045521403,333.268342537728,18.7305622512348,-9.16213,38.70777,"lisbon","weekends"
"233",21672,227.720450281426,"Entire home/apt","False","False",4,"False",0,1,9,80,1,1.64408394782228,1.21155683384151,138.428852113944,4.56583587913917,427.813091550926,24.0442271899279,-9.15805,38.70902,"lisbon","weekends"
"234",21782,323.874296435272,"Entire home/apt","False","False",4,"False",0,1,10,91,1,1.97273579581571,0.186176772729326,127.63914733909,4.20995615873379,398.681682800481,22.4069649738067,-9.1483,38.7288,"lisbon","weekends"
"235",21928,195.356472795497,"Entire home/apt","False","False",3,"True",1,0,10,98,1,1.44228301756186,0.961262039223737,152.892886580279,5.04290699917663,586.430028882606,32.9589185649568,-9.15535,38.70822,"lisbon","weekends"
"236",22052,250.93808630394,"Entire home/apt","False","False",3,"False",0,1,8,88,1,0.78391807379655,0.420940957144643,424.074985434096,13.9873787463515,688.061323872043,38.6708661294265,-9.13134,38.71515,"lisbon","weekends"
"237",22222,174.718574108818,"Entire home/apt","False","False",4,"False",1,0,10,98,1,0.411082888734206,0.211907947346241,335.824156582208,11.0765780383889,1000.21589831318,56.2147787736813,-9.13937,38.71607,"lisbon","weekends"
"238",22261,170.262664165103,"Entire home/apt","False","False",2,"False",1,0,10,96,1,0.622006976432617,0.210778162731578,350.976029167954,11.5763363072157,708.546147003474,39.822167365983,-9.1338,38.71562,"lisbon","weekends"
"239",22304,263.836772983114,"Entire home/apt","False","False",4,"True",0,1,10,98,2,1.40349941765669,0.667230202188075,155.922788907459,5.14284307857386,475.11601246462,26.7027764481398,-9.14288,38.72476,"lisbon","weekends"
"240",22368,343.808630393996,"Entire home/apt","False","False",4,"False",0,0,10,100,1,1.41282574293632,0.350721023942784,198.525910307038,6.54803323423161,423.948669558578,23.8270364536535,-9.12432,38.71664,"lisbon","weekends"
"241",22465,336.790611256144,"Private room","False","True",2,"False",1,0,10,96,1,2.3229577479052,0.453177611118162,428.287848500011,29.7707636102267,959.042838655223,17.1724622976052,-0.10554,51.52407,"london","weekdays"
"242",22571,2979.60911592465,"Entire home/apt","False","False",6,"False",1,0,10,100,3,4.49656048991217,0.156068920331579,245.124078831439,17.0388467280205,573.369655004802,10.2666621200856,-0.10276,51.54567,"london","weekdays"
"243",22803,154.048778193278,"Private room","False","True",2,"False",0,1,7,82,1,3.71617713246013,0.368415277947627,332.588427856729,23.1185906859073,770.018403888213,13.7878220620197,-0.18024,51.51406,"london","weekdays"
"244",22809,132.176203579576,"Private room","False","True",4,"False",0,1,8,81,1,5.28153786593284,0.150216254821468,242.647404655639,16.8666903577534,560.722673399372,10.0402073611904,-0.05772,51.52722,"london","weekdays"
"245",22831,595.968860979797,"Entire home/apt","False","False",4,"False",0,0,10,90,2,5.55568437931521,0.910809231759663,215.02495346288,14.9466231233578,469.963702877315,8.41509226034165,-0.18617,51.47438,"london","weekdays"
"246",23019,2200.19285495896,"Entire home/apt","False","False",4,"False",1,0,10,100,2,1.89579167320488,0.51668163933486,538.79404857104,37.4521722033051,1012.14335554085,18.1232713620684,-0.14961,51.49832,"london","weekdays"
"247",23057,258.707871774971,"Entire home/apt","False","False",2,"False",0,1,10,100,1,5.55950636469284,0.347079469359804,209.753775534955,14.580217696285,458.57424217623,8.21115446257477,-0.16933,51.55094,"london","weekdays"
"248",23073,362.4262094593,"Entire home/apt","False","False",2,"True",0,1,10,100,1,6.34118255836293,0.169471019483032,183.594862148801,12.7618825988802,426.74761120937,7.6412720774411,-0.17894,51.55543,"london","weekdays"
"249",23151,168.160116653731,"Private room","False","True",2,"True",0,0,10,99,1,9.93044739969097,2.31768570252666,144.259252884035,10.0276207490823,271.235870257978,4.85670458922821,0.00802,51.47991,"london","weekdays"
"250",23203,2632.23500082316,"Entire home/apt","False","False",3,"False",0,0,2,20,0,5.77461330992058,0.36537779828347,219.866370118929,15.2831553675264,466.219225420366,8.34804426690284,-0.05035,51.52771,"london","weekdays"
"251",23228,417.930807403749,"Private room","False","True",3,"False",0,1,10,80,1,3.63598295490804,1.15074670025786,361.398409210668,25.121204459581,630.700297379403,11.2932151112489,-0.08001,51.49458,"london","weekdays"
"252",23402,181.330699216821,"Private room","False","True",2,"False",0,0,10,100,1,5.19192145671228,0.406162644383679,270.763980453951,18.8211047417994,515.960594378909,9.23870498469684,-0.05362,51.5012,"london","weekdays"
"253",23522,654.766104565018,"Entire home/apt","False","False",2,"True",0,1,10,99,0,3.97412839573917,0.15739905296322,411.621948958013,28.6122984393043,814.54242036217,14.5850617299673,-0.071,51.514,"london","weekdays"
"254",23536,169.571250499777,"Private room","False","True",2,"False",0,1,9,80,1,4.0596662051871,0.513123354579105,367.445073528343,25.5415148061443,1039.02428244886,18.6045967890949,-0.07201,51.51981,"london","weekdays"
"255",23542,181.09551024248,"Private room","False","True",2,"False",0,1,10,95,1,2.25384032331822,0.278397171438488,474.040040456753,32.9510492432754,762.345730108636,13.6504364355483,-0.1037,51.49456,"london","weekdays"
"256",23563,634.06947482302,"Entire home/apt","False","False",2,"False",0,0,10,80,1,0.339715296209837,0.187332211819343,1004.01889369246,69.7904674368058,1918.32971004799,34.3492942050088,-0.12281,51.50917,"london","weekdays"
"257",23571,199.440250241069,"Private room","False","True",3,"False",0,1,9,89,1,2.25531185670242,0.168997651832757,450.983162833626,31.348340094015,993.477403307687,17.789041911565,-0.13544,51.52798,"london","weekdays"
"258",23730,452.033208683177,"Entire home/apt","False","False",3,"False",0,0,9,96,2,6.07740434853166,0.313881849109345,187.641626117656,13.0431776529544,413.2986558125,7.40045730860474,-0.13512,51.56274,"london","weekdays"
